Transacao_ID,Conta_Origem_ID,Conta_Destino_ID,Tipo_Transacao_ID,Valor,Data_Hora
539,5,91,4,2500.49,2025-09-22T17:46:00
540,162,250,3,1258.62,2025-10-18T01:25:00
541,51,84,1,1081.26,2025-05-11T15:53:00
542,50,231,3,1302.55,2025-07-04T17:35:00
543,132,177,1,2061.75,2025-06-29T21:38:00
544,102,296,2,4896.97,2025-05-26T11:20:00
545,262,250,4,4448.71,2025-07-15T19:18:00
546,238,75,2,3204.7,2025-06-22T13:40:00
547,293,208,1,400.16,2025-06-25T07:20:00
548,163,150,3,3028.9,2025-07-22T08:56:00
549,228,186,4,2072.88,2025-04-05T00:08:00
550,121,129,1,1056.8,2025-07-23T03:06:00
551,33,243,1,136.69,2025-07-23T16:48:00
552,43,54,3,3092.42,2025-02-13T20:59:00
553,200,159,2,1240.75,2025-05-26T14:40:00
554,65,68,2,147.71,2025-07-02T10:55:00
555,244,240,3,2744.98,2025-03-11T22:34:00
556,91,234,4,2619.68,2025-10-01T09:58:00
557,178,247,2,4024.52,2025-08-15T09:23:00
558,212,134,2,1521.35,2025-01-01T16:52:00
559,70,177,3,2348.64,2025-01-05T22:59:00
560,252,245,3,50.62,2025-08-09T09:38:00
561,119,4,3,946.91,2025-10-15T13:25:00
562,128,84,4,4142.99,2025-04-23T08:05:00
563,217,123,3,1426.96,2025-09-30T08:26:00
564,97,36,2,687.44,2025-02-26T20:29:00
565,232,140,4,943.01,2025-01-10T04:03:00
566,274,12,2,4861.8,2025-05-25T08:08:00
567,225,5,2,455.53,2025-01-08T15:13:00
568,176,216,3,3929.7,2025-09-13T11:29:00
569,17,170,1,4218.51,2025-03-16T01:17:00
570,201,37,4,912.11,2025-05-09T12:53:00
571,7,63,2,1927.07,2025-08-15T07:47:00
572,18,102,4,3677.94,2025-02-18T16:42:00
573,107,243,4,3408.8,2025-06-09T10:10:00
574,22,282,1,1270.3,2025-06-02T06:23:00
575,27,112,1,1183.65,2025-08-11T10:00:00
576,86,142,1,1982.06,2025-05-05T00:02:00
577,298,244,2,1860.14,2025-02-15T07:10:00
578,256,47,3,4654.59,2025-01-31T01:22:00
579,79,275,1,633.51,2025-04-30T10:35:00
580,178,225,2,111.66,2025-07-13T11:46:00
581,69,129,1,2429.08,2025-08-13T17:18:00
582,278,251,2,2835.68,2025-10-06T11:20:00
583,240,141,2,349.04,2025-03-21T14:18:00
584,135,278,3,2273.12,2025-09-17T12:46:00
585,95,10,3,3881.2,2025-05-03T10:46:00
586,33,276,4,953.4,2025-09-12T17:09:00
587,145,166,4,3206.32,2025-02-26T03:33:00
588,35,23,2,897.3,2025-01-17T06:06:00
589,249,99,1,163.93,2025-07-18T21:31:00
590,270,132,1,1834.94,2025-02-06T00:59:00
591,107,252,1,2342.96,2025-02-01T11:35:00
592,213,189,1,4119.1,2025-05-17T16:02:00
593,37,156,1,4723.29,2025-09-23T03:06:00
594,119,273,4,951.35,2025-09-27T21:15:00
595,292,92,4,3731.81,2025-10-23T11:43:00
596,235,219,1,838.21,2025-04-03T17:25:00
597,259,173,2,2671.83,2025-08-15T11:57:00
598,162,282,3,4225.05,2025-07-31T20:27:00
599,166,124,2,1878.44,2025-10-09T23:16:00
600,185,232,4,4799.32,2025-01-01T23:02:00
601,146,9,2,4967.09,2025-06-04T00:19:00
602,114,110,3,113.4,2025-05-22T17:32:00
603,285,293,2,475.96,2025-08-24T11:09:00
604,71,136,3,4448.68,2025-05-08T07:16:00
605,154,48,4,2847.48,2025-04-22T23:04:00
606,167,248,2,2443.94,2025-10-23T03:38:00
607,154,20,4,396.99,2025-01-29T10:22:00
608,223,214,1,4349.58,2025-04-27T23:41:00
609,6,196,1,1527.39,2025-01-22T10:34:00
610,290,77,3,2514.5,2025-04-24T04:03:00
611,202,229,1,1114.32,2025-05-29T12:09:00
612,68,173,1,2381.89,2025-01-26T17:25:00
613,135,44,4,2511.61,2025-03-08T04:30:00
614,287,102,4,1979.62,2025-10-20T06:35:00
615,269,127,2,362.86,2025-08-09T10:43:00
616,295,46,1,3360.38,2025-08-05T11:22:00
617,98,165,3,2971.42,2025-01-13T09:10:00
618,180,227,2,2205.11,2025-04-30T06:43:00
619,192,80,1,566.3,2025-01-28T07:39:00
620,76,148,1,1719.64,2025-02-26T09:28:00
621,242,12,3,1049.0,2025-10-03T06:13:00
622,280,268,3,2746.26,2025-03-14T22:44:00
623,10,193,1,1281.0,2025-01-31T09:12:00
624,139,28,4,3275.52,2025-01-05T02:24:00
625,139,185,1,100.3,2025-07-17T07:24:00
626,261,51,3,2425.89,2025-09-30T02:11:00
627,102,257,4,2805.63,2025-01-12T01:15:00
628,272,157,3,2452.21,2025-03-22T00:22:00
629,181,182,3,1184.84,2025-09-14T08:51:00
630,32,132,4,4452.56,2025-01-16T17:17:00
631,116,78,3,4486.39,2025-03-12T02:46:00
632,196,267,2,2089.58,2025-10-21T04:27:00
633,160,169,4,2713.46,2025-04-16T20:08:00
634,298,278,2,4313.63,2025-06-08T22:45:00
635,269,70,4,4978.45,2025-03-16T20:59:00
636,290,81,3,343.73,2025-09-30T23:07:00
637,95,163,2,3636.76,2025-06-13T13:26:00
638,156,227,3,764.03,2025-04-07T03:08:00
639,95,14,3,3029.99,2025-04-29T19:14:00
640,119,14,3,401.98,2025-09-02T04:32:00
641,241,192,2,4261.39,2025-09-09T15:08:00
642,84,99,2,165.99,2025-01-08T08:26:00
643,114,104,2,335.35,2025-08-13T19:31:00
644,167,235,2,2140.64,2025-01-22T19:47:00
645,195,161,4,3059.47,2025-10-20T19:34:00
646,269,20,1,2260.79,2025-01-22T07:33:00
647,276,203,1,2790.72,2025-09-22T20:03:00
648,98,150,4,1993.21,2025-06-05T09:29:00
649,86,217,3,3067.61,2025-01-28T22:33:00
650,73,238,4,456.75,2025-09-14T03:11:00
651,300,280,2,1968.37,2025-06-15T14:01:00
652,92,233,2,4413.33,2025-02-16T08:20:00
653,84,64,1,575.25,2025-08-19T20:23:00
654,44,269,4,3635.73,2025-09-19T19:10:00
655,194,282,4,224.31,2025-03-29T10:36:00
656,77,84,2,898.44,2025-01-27T13:19:00
657,159,229,3,3134.13,2025-03-02T04:12:00
658,2,130,1,2295.92,2025-09-13T17:51:00
659,3,253,2,1088.28,2025-09-01T14:26:00
660,227,41,1,1227.34,2025-10-08T08:39:00
661,286,107,1,928.28,2025-01-29T20:22:00
662,19,75,1,3336.65,2025-06-02T10:58:00
663,45,26,1,2087.7,2025-04-02T05:43:00
664,146,294,2,4831.63,2025-10-24T11:59:00
665,19,48,3,1617.5,2025-07-14T02:48:00
666,219,282,1,1467.7,2025-03-10T03:44:00
667,141,169,4,2625.61,2025-04-18T19:03:00
668,56,293,1,2420.9,2025-05-28T13:38:00
669,163,133,3,4635.89,2025-10-16T15:33:00
670,255,253,2,4418.9,2025-04-30T22:18:00
671,100,1,1,124.81,2025-03-02T23:54:00
672,107,213,4,232.23,2025-06-29T17:51:00
673,109,6,2,3451.64,2025-05-11T02:19:00
674,154,260,3,3836.33,2025-02-28T21:21:00
675,175,203,1,4161.05,2025-04-10T10:53:00
676,174,246,4,3987.29,2025-03-11T15:09:00
677,236,275,3,2315.04,2025-07-31T23:03:00
678,267,154,3,2778.11,2025-01-10T06:36:00
679,170,182,1,4848.22,2025-05-24T00:21:00
680,193,274,2,2857.05,2025-07-19T05:38:00
681,60,158,3,3550.65,2025-05-20T13:05:00
682,255,122,3,2262.27,2025-06-04T06:33:00
683,155,90,1,1874.21,2025-01-20T06:58:00
684,48,228,1,3996.13,2025-09-14T04:12:00
685,175,248,3,3878.79,2025-03-15T03:52:00
686,265,68,2,3624.23,2025-08-24T12:45:00
687,268,60,1,1558.35,2025-01-23T21:54:00
688,45,171,4,4446.48,2025-02-22T16:49:00
689,160,12,3,3196.06,2025-04-18T10:12:00
690,99,147,3,2663.72,2025-08-14T21:07:00
691,140,77,2,1371.82,2025-01-08T19:35:00
692,264,53,2,2714.93,2025-10-09T10:17:00
693,73,146,2,860.52,2025-06-09T19:57:00
694,174,277,4,258.38,2025-01-15T15:57:00
695,26,55,4,273.73,2025-08-07T12:11:00
696,229,183,3,1665.0,2025-04-12T22:48:00
697,274,41,4,2841.11,2025-02-17T22:29:00
698,50,234,3,3423.97,2025-08-27T15:14:00
699,115,74,3,4564.74,2025-07-20T05:44:00
700,170,167,4,2440.1,2025-02-03T15:07:00
701,180,246,4,4229.6,2025-05-25T11:38:00
702,295,66,1,2031.4,2025-02-24T10:35:00
703,37,155,4,2007.08,2025-07-31T07:39:00
704,125,281,2,4869.59,2025-07-16T02:21:00
705,107,221,4,2838.22,2025-06-25T17:44:00
706,121,89,1,3698.14,2025-10-21T15:07:00
707,238,167,1,4111.01,2025-04-01T09:25:00
708,36,56,4,1640.4,2025-02-01T02:13:00
709,72,298,1,3786.6,2025-03-18T14:34:00
710,150,200,4,982.35,2025-06-12T09:36:00
711,156,223,3,4951.49,2025-10-26T00:39:00
712,262,207,2,4263.26,2025-02-01T11:57:00
713,282,28,1,3518.25,2025-07-03T03:55:00
714,145,16,2,2161.42,2025-07-21T20:20:00
715,196,208,4,2178.77,2025-04-19T21:11:00
716,244,72,2,2779.33,2025-07-04T13:09:00
717,148,65,2,62.96,2025-01-09T04:46:00
718,250,224,2,427.89,2025-08-01T14:57:00
719,218,93,4,2549.53,2025-10-10T14:24:00
720,182,116,2,2126.74,2025-01-04T18:31:00
721,122,257,3,2057.13,2025-10-07T18:23:00
722,18,20,4,3525.89,2025-02-27T18:30:00
723,41,73,3,2327.36,2025-02-10T16:56:00
724,46,126,4,3155.16,2025-02-09T21:40:00
725,277,297,3,3067.13,2025-06-25T17:49:00
726,6,241,4,2565.75,2025-08-29T18:46:00
727,170,216,3,4803.1,2025-05-31T09:10:00
728,19,156,3,311.78,2025-08-31T18:10:00
729,294,27,3,4045.43,2025-01-14T09:31:00
730,43,65,1,4257.97,2025-05-23T08:08:00
731,144,141,3,75.94,2025-02-27T19:11:00
732,78,229,3,4040.16,2025-05-14T22:15:00
733,249,93,1,1717.53,2025-02-13T04:38:00
734,79,254,4,3852.99,2025-05-02T21:28:00
735,86,108,3,276.36,2025-05-16T03:03:00
736,86,238,4,2383.78,2025-09-01T23:48:00
737,273,120,4,3419.13,2025-07-19T15:16:00
738,75,272,4,64.26,2025-08-18T12:43:00
739,162,272,1,491.33,2025-09-30T20:22:00
740,222,140,3,1355.28,2025-02-20T08:41:00
741,300,201,4,3866.89,2025-05-04T23:43:00
742,100,267,3,3390.2,2025-04-03T10:35:00
743,6,5,1,64.75,2025-02-20T16:06:00
744,229,180,2,3627.63,2025-05-09T06:02:00
745,13,48,1,4692.83,2025-04-22T19:40:00
746,63,62,1,4282.92,2025-03-08T12:42:00
747,290,95,1,3479.79,2025-05-10T09:29:00
748,39,233,3,3847.95,2025-06-15T08:10:00
749,38,142,1,1917.08,2025-06-20T01:16:00
750,136,92,4,351.65,2025-04-13T19:25:00
751,92,252,1,723.64,2025-08-09T06:39:00
752,55,227,3,520.92,2025-02-07T02:36:00
753,129,229,1,4483.08,2025-03-18T20:40:00
754,1,20,4,1335.85,2025-06-18T12:36:00
755,2,264,4,2393.31,2025-07-26T23:49:00
756,36,277,2,21.52,2025-09-04T03:36:00
757,275,184,3,3410.77,2025-07-25T01:40:00
758,47,188,3,406.88,2025-08-24T09:41:00
759,104,91,1,4837.73,2025-04-08T09:44:00
760,200,55,3,2435.09,2025-08-13T23:12:00
761,72,19,2,131.7,2025-05-03T15:24:00
762,33,277,3,2500.92,2025-08-19T00:02:00
763,174,29,3,3939.95,2025-01-22T12:07:00
764,109,268,4,4700.75,2025-10-02T04:47:00
765,297,120,1,189.2,2025-03-14T15:41:00
766,10,242,1,1217.2,2025-03-08T00:11:00
767,26,158,1,2283.64,2025-03-29T18:04:00
768,55,59,4,2976.91,2025-04-23T02:51:00
769,104,219,3,4058.55,2025-07-25T10:07:00
770,295,280,2,1611.34,2025-04-20T01:37:00
771,89,172,1,608.12,2025-03-14T13:10:00
772,190,284,2,2196.11,2025-10-25T01:08:00
773,52,193,2,83.07,2025-09-07T02:00:00
774,4,92,1,3535.17,2025-05-26T13:44:00
775,244,65,2,719.72,2025-05-19T16:28:00
776,211,123,2,3054.64,2025-01-20T19:11:00
777,256,46,3,1742.53,2025-01-03T17:15:00
778,99,61,1,3096.51,2025-10-04T16:14:00
779,238,107,3,270.08,2025-02-27T04:43:00
780,243,255,2,803.0,2025-01-23T01:41:00
781,187,146,2,2176.18,2025-06-21T19:51:00
782,233,23,1,3703.38,2025-10-03T05:10:00
783,15,249,1,358.94,2025-05-01T23:28:00
784,297,167,4,997.76,2025-06-16T07:49:00
785,57,167,2,494.83,2025-07-31T06:24:00
786,113,38,4,2927.54,2025-01-28T13:09:00
787,111,233,2,1939.71,2025-03-11T14:46:00
788,100,184,3,1015.04,2025-03-07T01:44:00
789,292,31,3,686.82,2025-08-27T14:26:00
790,88,176,2,4432.61,2025-03-22T20:39:00
791,88,296,2,436.94,2025-09-25T15:55:00
792,111,243,4,1399.46,2025-08-08T23:55:00
793,127,168,4,2899.44,2025-03-18T18:57:00
794,3,214,1,205.09,2025-08-29T23:49:00
795,259,18,4,2657.95,2025-09-03T22:52:00
796,51,232,4,1206.35,2025-10-13T00:44:00
797,209,112,2,1795.24,2025-05-03T20:05:00
798,9,246,3,813.21,2025-08-24T18:47:00
799,299,13,4,2321.48,2025-03-12T22:25:00
800,95,190,4,3520.99,2025-01-01T20:04:00
801,198,171,1,1486.47,2025-05-19T22:39:00
802,278,295,2,3939.52,2025-02-11T19:56:00
803,172,29,3,4440.45,2025-02-26T12:23:00
804,239,21,3,1835.33,2025-10-14T22:04:00
805,288,105,2,4906.35,2025-05-03T17:07:00
806,245,298,2,3767.1,2025-04-26T10:22:00
807,137,258,4,1389.34,2025-02-02T11:22:00
808,232,249,1,2353.47,2025-09-30T21:52:00
809,273,150,4,3106.65,2025-02-03T06:57:00
810,235,45,1,1956.46,2025-04-02T09:04:00
811,56,85,3,564.56,2025-03-17T15:09:00
812,105,267,1,1469.38,2025-10-05T04:30:00
813,178,216,4,3689.86,2025-01-11T09:12:00
814,33,12,2,4175.56,2025-09-24T20:21:00
815,211,297,3,3280.52,2025-06-17T15:37:00
816,272,281,4,2292.75,2025-10-18T04:57:00
817,157,88,3,1137.78,2025-07-10T09:49:00
818,25,76,3,1425.49,2025-03-27T19:59:00
819,83,275,3,915.49,2025-03-31T22:44:00
820,79,83,2,589.0,2025-06-12T18:08:00
821,226,134,3,926.56,2025-10-15T22:02:00
822,163,177,2,1867.71,2025-10-04T05:34:00
823,155,63,1,2025.79,2025-09-13T04:29:00
824,164,80,1,4850.9,2025-10-07T16:21:00
825,152,243,3,4848.18,2025-10-21T21:09:00
826,290,227,3,3447.29,2025-09-03T01:08:00
827,283,60,3,128.85,2025-04-23T14:22:00
828,48,168,1,3042.72,2025-04-10T18:33:00
829,114,143,2,117.63,2025-10-03T14:43:00
830,45,263,4,976.28,2025-06-12T19:38:00
831,262,29,3,1990.8,2025-08-07T11:24:00
832,191,7,3,1727.88,2025-06-07T14:55:00
833,288,45,2,3640.63,2025-08-16T23:26:00
834,227,148,2,4029.34,2025-08-06T23:57:00
835,213,72,1,722.48,2025-06-05T15:55:00
836,269,172,1,4666.1,2025-07-12T02:00:00
837,210,140,4,878.59,2025-08-25T22:36:00
838,71,103,2,4162.26,2025-05-29T17:31:00
839,22,155,3,2473.03,2025-08-26T07:01:00
840,2,79,3,1504.35,2025-08-30T03:41:00
841,148,214,2,2461.97,2025-05-06T00:07:00
842,142,253,1,2996.46,2025-07-05T18:30:00
843,290,224,3,3141.84,2025-09-01T22:52:00
844,62,192,1,4227.17,2025-03-25T18:03:00
845,75,164,4,4392.19,2025-03-11T11:10:00
846,28,140,3,2100.47,2025-07-02T01:18:00
847,150,272,1,2571.76,2025-04-04T03:38:00
848,86,279,3,4362.85,2025-06-04T08:43:00
849,186,50,3,4117.46,2025-01-07T04:33:00
850,145,191,4,2062.91,2025-03-25T03:13:00
851,80,258,2,4158.71,2025-10-14T19:44:00
852,270,273,1,2089.64,2025-02-09T03:52:00
853,68,9,4,1744.31,2025-07-05T04:52:00
854,227,268,3,865.17,2025-06-05T00:47:00
855,61,114,2,4284.79,2025-03-14T22:14:00
856,158,65,2,655.44,2025-02-10T13:44:00
857,58,40,1,3874.59,2025-08-09T01:12:00
858,56,17,1,2348.07,2025-05-10T01:04:00
859,155,6,1,3912.94,2025-04-16T18:57:00
860,103,95,3,151.15,2025-03-16T23:17:00
861,297,179,3,806.98,2025-09-14T23:39:00
862,124,259,1,500.03,2025-10-24T00:33:00
863,112,99,3,863.01,2025-10-03T00:46:00
864,51,110,4,1835.48,2025-04-05T14:43:00
865,55,93,3,4906.6,2025-08-06T06:32:00
866,117,209,1,3808.24,2025-06-10T03:29:00
867,57,267,2,2481.6,2025-07-04T22:18:00
868,286,21,1,1643.94,2025-03-01T12:18:00
869,234,160,4,1133.24,2025-07-28T09:54:00
870,220,97,1,4474.3,2025-09-01T21:23:00
871,92,7,4,3362.12,2025-07-22T14:33:00
872,44,62,2,1977.08,2025-02-22T23:59:00
873,87,34,3,4876.16,2025-06-23T06:38:00
874,207,63,2,4191.36,2025-09-13T08:48:00
875,298,140,4,1783.71,2025-07-27T15:32:00
876,143,76,4,544.64,2025-05-09T15:31:00
877,119,69,1,502.52,2025-01-28T02:31:00
878,14,92,4,3024.9,2025-06-17T04:19:00
879,50,40,4,3964.69,2025-04-14T09:42:00
880,255,252,3,2714.48,2025-10-04T17:01:00
881,17,221,1,1921.23,2025-06-11T12:28:00
882,236,19,1,888.46,2025-06-05T22:10:00
883,252,221,2,1565.74,2025-07-19T15:48:00
884,57,292,4,3302.09,2025-10-04T18:30:00
885,244,288,2,2535.89,2025-07-20T08:31:00
886,194,181,3,1605.81,2025-01-15T18:02:00
887,66,188,3,4048.72,2025-10-26T00:48:00
888,175,195,1,2143.6,2025-07-02T13:22:00
889,29,126,2,1176.94,2025-06-09T18:05:00
890,34,157,1,1691.28,2025-01-11T17:20:00
891,20,236,4,2842.41,2025-08-04T08:01:00
892,241,12,3,1891.8,2025-07-19T10:36:00
893,51,251,1,3455.87,2025-04-16T10:31:00
894,258,174,2,3076.07,2025-07-06T13:12:00
895,255,39,2,1440.34,2025-01-25T09:36:00
896,206,116,1,3589.95,2025-10-24T03:37:00
897,173,140,1,2834.31,2025-09-29T15:27:00
898,108,178,1,3259.43,2025-06-04T16:51:00
899,154,222,3,1004.38,2025-07-25T08:39:00
900,264,233,2,4405.08,2025-09-22T05:36:00
901,256,110,4,1343.34,2025-09-30T19:54:00
902,223,290,1,2613.74,2025-07-06T14:09:00
903,124,78,3,4221.39,2025-07-30T10:55:00
904,33,105,4,1338.34,2025-05-27T20:10:00
905,132,121,4,1196.22,2025-03-18T06:01:00
906,126,159,4,2429.48,2025-08-12T13:41:00
907,19,104,2,1367.2,2025-01-15T08:50:00
908,143,282,2,3223.25,2025-01-22T23:31:00
909,11,29,1,1572.95,2025-06-02T02:57:00
910,209,187,1,1987.49,2025-03-13T07:07:00
911,293,257,1,2612.18,2025-10-25T16:16:00
912,255,47,2,3001.11,2025-06-10T10:53:00
913,300,200,2,4677.82,2025-04-22T04:06:00
914,90,110,3,2200.18,2025-05-11T18:03:00
915,252,274,3,3499.59,2025-02-27T10:34:00
916,217,244,2,4816.76,2025-03-16T11:30:00
917,189,158,1,3228.76,2025-01-18T23:42:00
918,28,123,3,2765.88,2025-06-08T20:44:00
919,186,63,2,4288.95,2025-07-18T00:58:00
920,202,131,3,455.8,2025-05-01T09:13:00
921,83,225,3,4397.94,2025-07-28T01:17:00
922,42,252,4,3686.03,2025-06-20T22:27:00
923,52,83,3,2534.14,2025-06-30T13:38:00
924,281,168,4,3477.57,2025-01-27T20:41:00
925,95,228,2,20.36,2025-04-13T20:19:00
926,161,295,1,558.59,2025-05-08T16:45:00
927,67,211,3,2260.19,2025-03-10T08:11:00
928,168,145,2,426.57,2025-07-08T05:25:00
929,194,293,2,108.57,2025-01-12T17:41:00
930,118,46,4,995.34,2025-03-28T01:25:00
931,220,134,2,449.86,2025-07-08T05:36:00
932,61,8,4,3867.93,2025-08-21T21:31:00
933,61,115,2,956.77,2025-05-17T09:47:00
934,254,196,2,2159.39,2025-04-16T19:13:00
935,145,97,4,905.95,2025-03-16T00:18:00
936,135,121,4,4537.1,2025-07-09T18:43:00
937,235,44,1,2347.06,2025-06-15T22:25:00
938,109,197,4,3681.84,2025-05-12T02:06:00
939,286,31,1,1667.65,2025-05-01T15:58:00
940,182,24,1,1272.02,2025-07-15T09:25:00
941,190,68,1,2904.53,2025-05-14T05:32:00
942,253,174,4,663.94,2025-06-12T22:33:00
943,222,73,3,588.63,2025-01-23T04:31:00
944,144,185,4,1418.21,2025-05-15T19:53:00
945,136,265,3,2181.7,2025-03-26T10:47:00
946,252,78,4,270.84,2025-03-18T01:14:00
947,94,19,4,1304.82,2025-08-28T13:07:00
948,254,21,4,1785.82,2025-10-15T15:29:00
949,253,58,2,622.65,2025-02-17T06:55:00
950,146,93,2,3750.93,2025-05-20T18:57:00
951,300,109,1,2632.45,2025-10-20T05:26:00
952,40,127,4,3386.16,2025-06-18T00:18:00
953,63,202,3,2953.74,2025-02-24T10:09:00
954,15,42,4,4154.34,2025-09-03T14:40:00
955,138,3,3,4849.0,2025-08-20T10:46:00
956,292,67,2,4317.08,2025-05-25T10:51:00
957,29,37,4,467.29,2025-05-11T05:15:00
958,205,46,1,4262.47,2025-03-25T12:49:00
959,207,146,2,607.41,2025-09-09T13:47:00
960,159,68,3,3329.27,2025-07-08T16:12:00
961,251,229,4,2384.82,2025-10-16T19:27:00
962,47,217,3,3071.27,2025-08-11T20:27:00
963,48,21,3,4866.49,2025-04-25T20:43:00
964,80,254,1,1457.06,2025-08-12T02:58:00
965,245,154,2,4921.01,2025-06-03T07:33:00
966,219,152,1,2757.22,2025-01-24T16:06:00
967,262,218,4,476.95,2025-10-19T08:22:00
968,131,300,1,3844.39,2025-01-09T03:47:00
969,237,92,2,4215.33,2025-01-24T02:26:00
970,153,161,4,3787.98,2025-08-19T19:51:00
971,136,175,2,1059.29,2025-02-10T23:38:00
972,133,55,4,2674.21,2025-01-03T12:07:00
973,7,88,4,2303.51,2025-07-27T21:47:00
974,250,156,3,3454.86,2025-07-22T09:05:00
975,65,70,1,958.06,2025-01-09T22:12:00
976,14,108,4,3244.87,2025-05-04T13:53:00
977,276,98,1,1508.08,2025-08-26T04:30:00
978,217,12,1,834.7,2025-03-20T23:44:00
979,228,249,4,103.04,2025-08-19T18:15:00
980,104,151,4,259.36,2025-01-05T03:40:00
981,222,213,4,3686.71,2025-10-11T09:02:00
982,250,205,4,2569.21,2025-09-07T07:45:00
983,32,271,1,2112.91,2025-06-11T17:04:00
984,138,214,4,589.12,2025-06-27T14:44:00
985,224,11,2,1443.61,2025-04-09T15:22:00
986,225,119,2,2940.36,2025-06-23T19:54:00
987,240,68,3,3616.36,2025-07-19T13:53:00
988,185,242,2,3111.1,2025-05-25T22:47:00
989,45,248,2,870.59,2025-03-22T19:31:00
990,52,213,4,1521.74,2025-04-18T17:03:00
991,10,184,3,1788.43,2025-03-23T05:52:00
992,258,17,1,1691.99,2025-02-28T19:14:00
993,62,288,2,2434.39,2025-06-24T11:49:00
994,24,286,3,4482.11,2025-09-21T19:42:00
995,54,26,4,3995.94,2025-02-26T03:50:00
996,53,288,1,2538.99,2025-03-27T20:07:00
997,106,186,2,3643.1,2025-08-15T16:31:00
998,51,79,3,1676.36,2025-03-12T03:54:00
999,104,225,4,3847.25,2025-01-04T07:53:00
1000,243,175,3,2527.59,2025-02-13T08:23:00
1001,213,185,2,762.3,2025-09-29T13:50:00
1002,117,71,4,2069.98,2025-07-29T14:54:00
1003,265,186,1,2215.68,2025-01-06T22:51:00
1004,265,36,1,1694.83,2025-07-25T05:27:00
1005,32,202,1,3302.58,2025-03-19T18:03:00
1006,267,152,4,2013.0,2025-10-11T09:46:00
1007,161,177,1,4135.88,2025-09-28T19:58:00
1008,76,207,4,3221.18,2025-10-06T19:50:00
1009,227,177,4,3878.12,2025-06-04T02:02:00
1010,276,172,4,3626.87,2025-03-06T16:34:00
1011,146,110,1,2560.8,2025-06-09T16:21:00
1012,82,12,1,4452.15,2025-10-04T18:16:00
1013,124,156,4,4934.84,2025-02-26T23:03:00
1014,191,133,3,623.45,2025-03-05T14:19:00
1015,294,3,4,1698.21,2025-05-01T23:37:00
1016,290,274,2,1754.93,2025-05-26T21:50:00
1017,294,72,4,2600.73,2025-05-07T03:20:00
1018,265,299,2,4115.1,2025-07-04T14:06:00
1019,76,218,4,414.33,2025-02-01T13:56:00
1020,67,244,2,2233.59,2025-07-09T21:33:00
1021,207,287,4,4360.71,2025-10-27T15:40:00
1022,217,226,4,3659.93,2025-08-02T05:09:00
1023,259,66,4,3557.2,2025-03-08T22:32:00
1024,271,61,2,2279.88,2025-01-17T23:10:00
1025,287,190,1,3009.99,2025-07-29T03:07:00
1026,190,293,3,206.21,2025-03-20T03:23:00
1027,157,192,3,1473.44,2025-01-15T04:09:00
1028,216,25,3,4445.84,2025-04-21T05:52:00
1029,251,2,1,2739.95,2025-02-04T01:26:00
1030,247,294,3,2830.99,2025-06-22T12:30:00
1031,68,71,4,3809.59,2025-08-18T04:55:00
1032,167,46,4,1939.24,2025-07-22T10:34:00
1033,24,227,3,3231.35,2025-03-26T22:01:00
1034,293,159,1,3221.35,2025-02-13T06:39:00
1035,278,296,1,4786.68,2025-09-25T06:48:00
1036,244,258,1,605.81,2025-09-30T05:01:00
1037,141,106,2,4149.3,2025-10-24T14:05:00
1038,274,165,4,2946.52,2025-09-09T00:21:00
1039,224,93,4,125.16,2025-09-28T10:24:00
1040,132,47,1,4899.03,2025-10-05T05:18:00
1041,74,94,3,3842.68,2025-03-20T09:26:00
1042,87,31,3,911.38,2025-01-30T09:24:00
1043,51,164,2,2067.05,2025-06-15T08:24:00
1044,62,27,2,1201.92,2025-10-28T07:31:00
1045,261,259,4,4747.04,2025-05-18T01:20:00
1046,238,284,4,331.96,2025-01-15T13:40:00
1047,120,10,3,2772.61,2025-10-28T21:06:00
1048,127,285,2,1526.54,2025-07-28T14:05:00
1049,257,105,2,1869.66,2025-03-28T07:34:00
1050,217,285,4,213.75,2025-08-26T19:18:00
1051,86,1,1,4667.87,2025-09-04T08:38:00
1052,129,195,3,4212.98,2025-04-19T18:53:00
1053,262,145,1,811.27,2025-10-01T18:04:00
1054,154,46,4,3493.65,2025-03-13T23:35:00
1055,144,222,2,3054.17,2025-06-12T21:21:00
1056,134,232,3,1233.41,2025-06-14T10:13:00
1057,236,169,1,4570.52,2025-03-10T20:59:00
1058,2,244,1,4507.72,2025-03-30T13:35:00
1059,251,202,1,3937.59,2025-02-09T17:01:00
1060,228,64,3,4860.33,2025-07-12T19:22:00
1061,199,91,1,628.2,2025-07-09T06:28:00
1062,5,114,1,3793.31,2025-07-03T06:05:00
1063,156,114,2,4900.7,2025-07-05T01:17:00
1064,253,108,1,984.45,2025-07-22T03:55:00
1065,143,292,4,856.53,2025-04-10T21:47:00
1066,290,90,1,2942.88,2025-02-03T04:16:00
1067,292,117,3,963.3,2025-01-12T22:43:00
1068,273,130,4,14.77,2025-08-07T20:43:00
1069,27,166,4,4222.49,2025-07-28T08:07:00
1070,266,239,4,1810.55,2025-01-23T23:14:00
1071,25,143,4,2664.39,2025-06-11T00:25:00
1072,100,172,1,4401.09,2025-01-13T23:14:00
1073,217,39,2,988.4,2025-06-18T09:04:00
1074,50,15,4,2162.58,2025-01-13T18:51:00
1075,172,129,2,543.66,2025-05-03T10:53:00
1076,28,171,2,4718.02,2025-08-13T03:40:00
